game_number,game_type,player_id,year_group,player_name,position,team,team_score,opponent,opponent_score,game_outcome,winner,past_meeting,played_game,starter,two_pt_make,two_pt_miss,three_pt_make,three_pt_miss,ft_make,ft_miss,fg_made,fg_miss,fg_attempts,fg_pct,three_pt_pct,ft_pct,reb,ast,stl,blk,fouls,pts,efficiency,minutes,experience,team_strength
22,Playoffs,60,2027,Ice,Forward,Berekuso Warriors,31,Ashknights,51,Lost,Ashknights,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,24,,89
21,Playoffs,61,2027,Dashen,Forward,Berekuso Warriors,40,Ashknights,54,Lost,Ashknights,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,21,,89
22,Playoffs,61,2027,Dashen,Center,Berekuso Warriors,31,Ashknights,51,Lost,Ashknights,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,25,,89
21,Playoffs,1,2026,Benson Kas-Vorsah,Guard,Ashknights,54,Berekuso Warriors,40,Won,Ashknights,Won,Yes,Starter,1.0,2.0,0.0,6.0,0.0,0.0,1.0,8.0,9.0,11.11111111,0,No shots attempted,5.0,2.0,0.0,0.0,0.0,2,2.0,27,,94
22,Playoffs,1,2026,Benson Kas-Vorsah,Forward,Ashknights,51,Berekuso Warriors,31,Won,Ashknights,Won,Yes,Starter,2.0,0.0,3.0,7.0,0.0,0.0,5.0,7.0,12.0,41.66666667,30,No shots attempted,7.0,1.0,3.0,0.0,3.0,13,19.0,21,,94
21,Playoffs,2,2025,Elton Gamor,Guard,Ashknights,54,Berekuso Warriors,40,Won,Ashknights,Won,Yes,Starter,1.0,4.0,0.0,2.0,0.0,0.0,1.0,6.0,7.0,14.28571429,0,No shots attempted,2.0,4.0,1.0,0.0,1.0,2,3.0,34,Rookie,94
22,Playoffs,2,2025,Elton Gamor,Forward,Ashknights,51,Berekuso Warriors,31,Won,Ashknights,Won,Yes,Starter,0.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0,0,No shots attempted,2.0,3.0,1.0,0.0,1.0,0,1.0,37,Rookie,94
21,Playoffs,3,2026,Sean Yeboah,Forward,Ashknights,54,Berekuso Warriors,40,Won,Ashknights,Won,Yes,Starter,10.0,13.0,1.0,2.0,5.0,5.0,11.0,15.0,26.0,42.30769231,33.33333333,50,11.0,3.0,2.0,0.0,1.0,28,39.0,36,,94
22,Playoffs,3,2026,Sean Yeboah,Forward,Ashknights,51,Berekuso Warriors,31,Won,Ashknights,Won,Yes,Starter,7.0,6.0,1.0,2.0,5.0,2.0,8.0,8.0,16.0,50,33.33333333,71.42857143,14.0,2.0,0.0,1.0,4.0,22,38.0,21,,94
21,Playoffs,4,2026,Trueman Mabumbo,Center,Ashknights,54,Berekuso Warriors,40,Won,Ashknights,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,24,,94
22,Playoffs,4,2026,Trueman Mabumbo,Center,Ashknights,51,Berekuso Warriors,31,Won,Ashknights,Won,Yes,Starter,1.0,3.0,0.0,3.0,0.0,0.0,1.0,6.0,7.0,14.28571429,0,No shots attempted,3.0,4.0,0.0,0.0,0.0,2,4.0,22,,94
21,Playoffs,5,2027,Alex Yeboah,Forward,Ashknights,54,Berekuso Warriors,40,Won,Ashknights,Won,Yes,Starter,3.0,3.0,0.0,1.0,1.0,1.0,3.0,4.0,7.0,42.85714286,0,50,10.0,1.0,3.0,0.0,3.0,7,17.0,34,,94
22,Playoffs,5,2027,Alex Yeboah,Center,Ashknights,51,Berekuso Warriors,31,Won,Ashknights,Won,Yes,Substitute,4.0,3.0,0.0,1.0,1.0,1.0,4.0,4.0,8.0,50,0,50,5.0,0.0,0.0,0.0,0.0,9,14.0,33,,94
21,Playoffs,6,2025,Pascal,Forward,Ashknights,54,Berekuso Warriors,40,Won,Ashknights,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,32,Rookie,94
22,Playoffs,6,2025,Pascal,Guard,Ashknights,51,Berekuso Warriors,31,Won,Ashknights,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,35,Rookie,94
21,Playoffs,7,2028,Vincent Chanayire,Center,Ashknights,54,Berekuso Warriors,40,Won,Ashknights,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,36,,94
22,Playoffs,7,2028,Vincent Chanayire,Center,Ashknights,51,Berekuso Warriors,31,Won,Ashknights,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,29,,94
21,Playoffs,8,2028,Elea Addae-Mensah,Forward,Ashknights,54,Berekuso Warriors,40,Won,Ashknights,Won,Yes,Substitute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No shots attempted,No shots attempted,No shots attempted,1.0,0.0,0.0,0.0,0.0,0,1.0,30,,94
22,Playoffs,8,2028,Elea Addae-Mensah,Center,Ashknights,51,Berekuso Warriors,31,Won,Ashknights,Won,Yes,Substitute,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,No shots attempted,0.0,0.0,0.0,0.0,0.0,0,-1.0,40,,94
21,Playoffs,9,2026,Charles Janney,Forward,Ashknights,54,Berekuso Warriors,40,Won,Ashknights,Won,Yes,Starter,3.0,4.0,1.0,2.0,0.0,0.0,4.0,6.0,10.0,40,33.33333333,No shots attempted,21.0,2.0,0.0,1.0,0.0,9,31.0,24,,94
22,Playoffs,9,2026,Charles Janney,Forward,Ashknights,51,Berekuso Warriors,31,Won,Ashknights,Won,Yes,Starter,1.0,4.0,0.0,0.0,1.0,0.0,1.0,4.0,5.0,20,No shots attempted,100,10.0,3.0,1.0,1.0,0.0,3,16.0,36,,94
21,Playoffs,10,2028,Daniel Darko,Forward,Ashknights,54,Berekuso Warriors,40,Won,Ashknights,Won,Yes,Substitute,3.0,4.0,0.0,0.0,0.0,4.0,3.0,4.0,7.0,42.85714286,No shots attempted,0,2.0,1.0,2.0,0.0,5.0,6,1.0,33,,94
22,Playoffs,10,2028,Daniel Darko,Guard,Ashknights,51,Berekuso Warriors,31,Won,Ashknights,Won,Yes,Substitute,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,100,No shots attempted,No shots attempted,2.0,0.0,0.0,0.0,1.0,2,4.0,29,,94
21,Playoffs,11,2028,Aaron Sona Song,Guard,Ashknights,54,Berekuso Warriors,40,Won,Ashknights,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,39,,94
22,Playoffs,11,2028,Aaron Sona Song,Center,Ashknights,51,Berekuso Warriors,31,Won,Ashknights,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,25,,94
21,Playoffs,12,2027,Leslie,Center,Ashknights,54,Berekuso Warriors,40,Won,Ashknights,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,35,,94
22,Playoffs,12,2027,Leslie,Center,Ashknights,51,Berekuso Warriors,31,Won,Ashknights,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,39,,94
21,Playoffs,13,2028,Kwabena Yiadom,Guard,Ashknights,54,Berekuso Warriors,40,Won,Ashknights,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,21,,94
22,Playoffs,13,2028,Kwabena Yiadom,Forward,Ashknights,51,Berekuso Warriors,31,Won,Ashknights,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,24,,94
21,Playoffs,14,2028,Elikem Ameyibor,Guard,Ashknights,54,Berekuso Warriors,40,Won,Ashknights,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,24,,94
22,Playoffs,14,2028,Elikem Ameyibor,Center,Ashknights,51,Berekuso Warriors,31,Won,Ashknights,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,37,,94
21,Playoffs,15,2028,Keoni Mensah Daniels,Center,Ashknights,54,Berekuso Warriors,40,Won,Ashknights,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,20,,94
22,Playoffs,15,2028,Keoni Mensah Daniels,Guard,Ashknights,51,Berekuso Warriors,31,Won,Ashknights,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,35,,94
21,Playoffs,16,2027,Joseph Izumbo,Forward,Ashknights,54,Berekuso Warriors,40,Won,Ashknights,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,32,,94
22,Playoffs,16,2027,Joseph Izumbo,Guard,Ashknights,51,Berekuso Warriors,31,Won,Ashknights,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,22,,94
23,Playoffs,17,2025,Ayo Balima,Guard,Longshots,65,Hillblazers,67,Lost,Hillblazers,Won,Yes,Starter,4.0,2.0,0.0,2.0,5.0,2.0,4.0,4.0,8.0,50,0,71.43,6.0,2.0,1.0,0.0,5.0,13,20.0,38,Rookie,74
23,Playoffs,18,2025,Paa Kwesi Thompson,Center,Longshots,65,Hillblazers,67,Lost,Hillblazers,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,39,Rookie,74
23,Playoffs,19,2025,Sugri Amaleboba,Guard,Longshots,65,Hillblazers,67,Lost,Hillblazers,Won,Yes,Starter,1.0,4.0,3.0,5.0,4.0,2.0,4.0,9.0,13.0,30.77,37.5,66.67,2.0,2.0,2.0,0.0,6.0,15,12.0,31,Rookie,74
23,Playoffs,20,2027,Joseph Ajak Panchol,Center,Longshots,65,Hillblazers,67,Lost,Hillblazers,Won,Yes,Substitute,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,100,No shots attempted,No shots attempted,2.0,0.0,0.0,0.0,0.0,2,5.0,21,,74
23,Playoffs,21,2026,Boss Baeta,Guard,Longshots,65,Hillblazers,67,Lost,Hillblazers,Won,Yes,Starter,3.0,4.0,2.0,0.0,0.0,0.0,5.0,4.0,9.0,55.56,100,No shots attempted,6.0,4.0,4.0,0.0,1.0,12,26.0,30,,74
23,Playoffs,22,2025,Ronel Amartefio,Forward,Longshots,65,Hillblazers,67,Lost,Hillblazers,Won,Yes,Starter,3.0,2.0,1.0,6.0,2.0,1.0,4.0,8.0,12.0,33.33,14.29,66.67,8.0,2.0,1.0,0.0,2.0,11,17.0,22,Rookie,74
23,Playoffs,23,2025,Papa Yaw,Forward,Longshots,65,Hillblazers,67,Lost,Hillblazers,Won,Yes,Starter,4.0,4.0,0.0,0.0,4.0,2.0,4.0,4.0,8.0,50,No shots attempted,66.67,14.0,1.0,1.0,0.0,5.0,12,25.0,22,Rookie,74
23,Playoffs,24,2025,Bright Kordorwu,Guard,Longshots,65,Hillblazers,67,Lost,Hillblazers,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,38,Rookie,74
23,Playoffs,25,2026,Arnold,Forward,Longshots,65,Hillblazers,67,Lost,Hillblazers,Won,Yes,Substitute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No shots attempted,No shots attempted,No shots attempted,3.0,1.0,0.0,0.0,1.0,0,3.0,39,,74
23,Playoffs,26,2028,Tetteh Quayenortey,Guard,Longshots,65,Hillblazers,67,Lost,Hillblazers,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,31,,74
23,Playoffs,27,2028,Rydwan Elvis Da Silva,Guard,Longshots,65,Hillblazers,67,Lost,Hillblazers,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,31,,74
23,Playoffs,28,2028,Yaw Firempong,Guard,Longshots,65,Hillblazers,67,Lost,Hillblazers,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,35,,74
23,Playoffs,29,2028,Cameron Safo,Center,Longshots,65,Hillblazers,67,Lost,Hillblazers,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,38,,74
23,Playoffs,30,2027,Raymond,Forward,Hillblazers,67,Longshots,65,Won,Hillblazers,Lost,Yes,Starter,0.0,5.0,0.0,2.0,1.0,3.0,0.0,7.0,7.0,0,0,25,5.0,8.0,4.0,0.0,2.0,1,7.0,38,,62
23,Playoffs,31,2027,Ato,Forward,Hillblazers,67,Longshots,65,Won,Hillblazers,Lost,Yes,Starter,1.0,4.0,1.0,5.0,1.0,1.0,2.0,9.0,11.0,18.18,16.67,50,10.0,3.0,1.0,0.0,6.0,6,7.0,26,,62
23,Playoffs,32,2027,Awindor,Guard,Hillblazers,67,Longshots,65,Won,Hillblazers,Lost,Yes,Starter,5.0,2.0,2.0,8.0,3.0,1.0,7.0,10.0,17.0,41.18,20,75,10.0,2.0,0.0,0.0,1.0,19,29.0,24,,62
23,Playoffs,33,2027,Nigel,Forward,Hillblazers,67,Longshots,65,Won,Hillblazers,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,39,,62
23,Playoffs,34,2027,Bastien,Guard,Hillblazers,67,Longshots,65,Won,Hillblazers,Lost,Yes,Starter,9.0,2.0,3.0,9.0,4.0,6.0,12.0,11.0,23.0,52.17,25,40,2.0,4.0,6.0,0.0,0.0,31,42.0,23,,62
23,Playoffs,35,2026,Nene,Guard,Hillblazers,67,Longshots,65,Won,Hillblazers,Lost,Yes,Substitute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No shots attempted,No shots attempted,No shots attempted,0.0,0.0,0.0,0.0,3.0,0,-3.0,38,,62
23,Playoffs,36,2028,Faiz,Forward,Hillblazers,67,Longshots,65,Won,Hillblazers,Lost,Yes,Starter,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,66.67,No shots attempted,0,4.0,1.0,1.0,1.0,5.0,4,6.0,27,,62
23,Playoffs,37,2026,Kwamena,Guard,Hillblazers,67,Longshots,65,Won,Hillblazers,Lost,Yes,Substitute,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,66.67,50,50,0.0,1.0,0.0,0.0,6.0,6,2.0,29,,62
23,Playoffs,38,2026,Moses,Center,Hillblazers,67,Longshots,65,Won,Hillblazers,Lost,Yes,Substitute,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0,No shots attempted,No shots attempted,1.0,,0.0,0.0,1.0,0,-2.0,27,,62
23,Playoffs,39,2028,Solo,Guard,Hillblazers,67,Longshots,65,Won,Hillblazers,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,39,,62
23,Playoffs,40,2027,Serweh,Guard,Hillblazers,67,Longshots,65,Won,Hillblazers,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,20,,62
23,Playoffs,41,2028,Asher,Center,Hillblazers,67,Longshots,65,Won,Hillblazers,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,26,,62
23,Playoffs,42,2027,Mizzy,Forward,Hillblazers,67,Longshots,65,Won,Hillblazers,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,39,,62
23,Playoffs,43,2027,Smart,Forward,Hillblazers,67,Longshots,65,Won,Hillblazers,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,33,,62
23,Playoffs,44,2027,Daniel,Center,Hillblazers,67,Longshots,65,Won,Hillblazers,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,24,,62
24,Playoffs,17,2025,Ayo Balima,Guard,Longshots,31,Hillblazers,38,Lost,Hillblazers,Lost,Yes,Starter,5.0,10.0,0.0,0.0,1.0,5.0,5.0,10.0,15.0,33.33,No shots attempted,16.67,10.0,0.0,0.0,1.0,2.0,11,11.0,21,Rookie,74
24,Playoffs,18,2025,Paa Kwesi Thompson,Guard,Longshots,31,Hillblazers,38,Lost,Hillblazers,Lost,Yes,Substitute,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0,0,No shots attempted,2.0,1.0,0.0,0.0,1.0,0,0.0,24,Rookie,74
24,Playoffs,19,2025,Sugri Amaleboba,Guard,Longshots,31,Hillblazers,38,Lost,Hillblazers,Lost,Yes,Starter,1.0,4.0,0.0,10.0,0.0,0.0,1.0,14.0,15.0,6.67,0,No shots attempted,7.0,2.0,1.0,0.0,0.0,2,-1.0,32,Rookie,74
24,Playoffs,20,2027,Joseph Ajak Panchol,Forward,Longshots,31,Hillblazers,38,Lost,Hillblazers,Lost,Yes,Substitute,1.0,4.0,0.0,1.0,0.0,0.0,1.0,5.0,6.0,16.67,0,No shots attempted,4.0,1.0,0.0,0.0,3.0,2,0.0,31,,74
24,Playoffs,21,2026,Boss Baeta,Guard,Longshots,31,Hillblazers,38,Lost,Hillblazers,Lost,Yes,Starter,0.0,2.0,0.0,2.0,1.0,1.0,0.0,4.0,4.0,0,0,50,3.0,1.0,0.0,1.0,1.0,1,1.0,23,,74
24,Playoffs,22,2025,Ronel Amartefio,Guard,Longshots,31,Hillblazers,38,Lost,Hillblazers,Lost,Yes,Starter,0.0,1.0,0.0,4.0,0.0,0.0,0.0,5.0,5.0,0,0,No shots attempted,0.0,1.0,0.0,1.0,1.0,0,-4.0,24,Rookie,74
24,Playoffs,23,2025,Papa Yaw,Forward,Longshots,31,Hillblazers,38,Lost,Hillblazers,Lost,Yes,Starter,4.0,7.0,0.0,0.0,1.0,3.0,4.0,7.0,11.0,36.36,No shots attempted,25,9.0,0.0,0.0,0.0,2.0,9,11.0,38,Rookie,74
24,Playoffs,24,2025,Bright Kordorwu,Forward,Longshots,31,Hillblazers,38,Lost,Hillblazers,Lost,Yes,Substitute,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,100,No shots attempted,No shots attempted,2.0,0.0,3.0,0.0,3.0,4,8.0,21,Rookie,74
24,Playoffs,25,2026,Arnold,Center,Longshots,31,Hillblazers,38,Lost,Hillblazers,Lost,Yes,Substitute,1.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,25,No shots attempted,No shots attempted,7.0,0.0,1.0,0.0,1.0,2,7.0,25,,74
24,Playoffs,26,2028,Tetteh Quayenortey,Guard,Longshots,31,Hillblazers,38,Lost,Hillblazers,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,37,,74
24,Playoffs,27,2028,Rydwan Elvis Da Silva,Guard,Longshots,31,Hillblazers,38,Lost,Hillblazers,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,31,,74
24,Playoffs,28,2028,Yaw Firempong,Forward,Longshots,31,Hillblazers,38,Lost,Hillblazers,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,36,,74
24,Playoffs,29,2028,Cameron Safo,Forward,Longshots,31,Hillblazers,38,Lost,Hillblazers,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,21,,74
24,Playoffs,30,2027,Raymond,Guard,Hillblazers,38,Longshots,31,Won,Hillblazers,Won,Yes,Starter,2.0,1.0,0.0,3.0,3.0,1.0,2.0,4.0,6.0,33.33,0,75,6.0,4.0,0.0,0.0,1.0,7,16.0,23,,62
24,Playoffs,31,2027,Ato,Center,Hillblazers,38,Longshots,31,Won,Hillblazers,Won,Yes,Starter,5.0,9.0,0.0,3.0,0.0,0.0,5.0,12.0,17.0,29.41,0,No shots attempted,16.0,2.0,0.0,1.0,4.0,10,18.0,37,,62
24,Playoffs,32,2027,Awindor,Forward,Hillblazers,38,Longshots,31,Won,Hillblazers,Won,Yes,Starter,1.0,4.0,1.0,6.0,2.0,4.0,2.0,10.0,12.0,16.67,14.29,33.33,8.0,3.0,4.0,1.0,1.0,7,12.0,35,,62
24,Playoffs,33,2027,Nigel,Guard,Hillblazers,38,Longshots,31,Won,Hillblazers,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,33,,62
24,Playoffs,34,2027,Bastien,Center,Hillblazers,38,Longshots,31,Won,Hillblazers,Won,Yes,Starter,3.0,5.0,0.0,5.0,0.0,0.0,3.0,10.0,13.0,23.08,0,No shots attempted,2.0,3.0,2.0,0.0,1.0,6,5.0,36,,62
24,Playoffs,35,2026,Nene,Forward,Hillblazers,38,Longshots,31,Won,Hillblazers,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,33,,62
24,Playoffs,36,2028,Faiz,Center,Hillblazers,38,Longshots,31,Won,Hillblazers,Won,Yes,Starter,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,100,No shots attempted,No shots attempted,6.0,0.0,0.0,0.0,3.0,6,12.0,38,,62
24,Playoffs,37,2026,Kwamena,Center,Hillblazers,38,Longshots,31,Won,Hillblazers,Won,Yes,Substitute,1.0,3.0,0.0,2.0,0.0,0.0,1.0,5.0,6.0,16.67,0,No shots attempted,5.0,0.0,2.0,0.0,0.0,2,5.0,38,,62
24,Playoffs,38,2026,Moses,Center,Hillblazers,38,Longshots,31,Won,Hillblazers,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,26,,62
24,Playoffs,39,2028,Solo,Center,Hillblazers,38,Longshots,31,Won,Hillblazers,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,27,,62
24,Playoffs,40,2027,Serweh,Forward,Hillblazers,38,Longshots,31,Won,Hillblazers,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,25,,62
24,Playoffs,41,2028,Asher,Center,Hillblazers,38,Longshots,31,Won,Hillblazers,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,27,,62
24,Playoffs,42,2027,Mizzy,Guard,Hillblazers,38,Longshots,31,Won,Hillblazers,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,33,,62
24,Playoffs,43,2027,Smart,Center,Hillblazers,38,Longshots,31,Won,Hillblazers,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,38,,62
24,Playoffs,44,2027,Daniel,Forward,Hillblazers,38,Longshots,31,Won,Hillblazers,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,28,,62
25,Playoffs,1,2026,Benson Kas-Vorsah,Forward,Ashknights,71,Hillblazers,58,Won,Ashknights,Won,Yes,Starter,1.0,0.0,2.0,5.0,0.0,0.0,3.0,5.0,8.0,37.5,28.57,No shots attempted,7.0,0.0,1.0,0.0,2.0,8,12.0,28,,94
25,Playoffs,2,2025,Elton Gamor,Center,Ashknights,71,Longshots,58,Won,Ashknights,,Yes,Starter,3.0,1.0,0.0,3.0,0.0,2.0,3.0,4.0,7.0,42.86,0,0,3.0,2.0,3.0,0.0,1.0,6,10.0,23,Rookie,94
25,Playoffs,3,2026,Sean Yeboah,Forward,Ashknights,71,Longshots,58,Won,Ashknights,,Yes,Starter,12.0,9.0,0.0,1.0,6.0,1.0,12.0,10.0,22.0,54.55,0,85.71,16.0,2.0,3.0,0.0,1.0,30,57.0,27,,94
25,Playoffs,4,2026,Trueman Mabumbo,Center,Ashknights,71,Longshots,58,Won,Ashknights,,Yes,Starter,0.0,2.0,2.0,3.0,1.0,1.0,2.0,5.0,7.0,28.57,40,50,,7.0,2.0,0.0,0.0,7,13.0,33,,94
25,Playoffs,5,2027,Alex Yeboah,Center,Ashknights,71,Longshots,58,Won,Ashknights,,Yes,Substitute,3.0,5.0,0.0,1.0,1.0,3.0,3.0,6.0,9.0,33.33,0,25,7.0,1.0,4.0,0.0,4.0,7,10.0,21,,94
25,Playoffs,6,2025,Pascal,Center,Ashknights,71,Longshots,58,Won,Ashknights,,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,30,Rookie,94
25,Playoffs,7,2028,Vincent Chanayire,Forward,Ashknights,71,Longshots,58,Won,Ashknights,,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,37,,94
25,Playoffs,8,2028,Elea Addae-Mensah,Guard,Ashknights,71,Longshots,58,Won,Ashknights,,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,32,,94
25,Playoffs,9,2026,Charles Janney,Forward,Ashknights,71,Longshots,58,Won,Ashknights,,Yes,Starter,4.0,3.0,1.0,2.0,0.0,0.0,5.0,5.0,10.0,50,33.33,No shots attempted,16.0,5.0,3.0,0.0,1.0,11,34.0,34,,94
25,Playoffs,10,2028,Daniel Darko,Guard,Ashknights,71,Longshots,58,Won,Ashknights,,Yes,Substitute,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0,No shots attempted,50,3.0,0.0,0.0,0.0,2.0,2,2.0,21,,94
25,Playoffs,11,2028,Aaron Sona Song,Center,Ashknights,71,Longshots,58,Won,Ashknights,,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,37,,94
25,Playoffs,12,2027,Leslie,Center,Ashknights,71,Longshots,58,Won,Ashknights,,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,33,,94
25,Playoffs,13,2028,Kwabena Yiadom,Forward,Ashknights,71,Longshots,58,Won,Ashknights,,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,37,,94
25,Playoffs,14,2028,Elikem Ameyibor,Forward,Ashknights,71,Longshots,58,Won,Ashknights,,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,40,,94
25,Playoffs,15,2028,Keoni Mensah Daniels,Center,Ashknights,71,Longshots,58,Won,Ashknights,,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,22,,94
25,Playoffs,16,2028,Joseph Izumbo,Forward,Ashknights,71,Longshots,58,Won,Ashknights,,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,33,,94
25,Playoffs,30,2027,Raymond,Guard,Hillblazers,58,Ashknights,71,Lost,Ashknights,Lost,Yes,Starter,2.0,2.0,0.0,3.0,1.0,1.0,2.0,5.0,7.0,28.57,0,50,4.0,10.0,2.0,0.0,0.0,5,18.0,32,,62
25,Playoffs,31,2027,Ato,Guard,Hillblazers,58,Ashknights,71,Lost,Ashknights,Lost,Yes,Starter,3.0,1.0,2.0,2.0,0.0,0.0,5.0,3.0,8.0,62.5,50,No shots attempted,11.0,4.0,4.0,0.0,5.0,12,28.0,31,,62
25,Playoffs,32,2027,Awindor,Guard,Hillblazers,58,Ashknights,71,Lost,Ashknights,Lost,Yes,Starter,3.0,3.0,4.0,14.0,0.0,0.0,7.0,17.0,24.0,29.17,22.22,No shots attempted,8.0,0.0,0.0,0.0,1.0,18,15.0,29,,62
25,Playoffs,33,2027,Nigel,Center,Hillblazers,58,Ashknights,71,Lost,Ashknights,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,36,,62
